Start Date cannot be before the current date,لا يمكن أن يكون تاريخ البدء قبل التاريخ الحالي,
Start Time,بداية الوقت,
Status,الحالة,
Status must be Cancelled or Completed,يجب إلغاء الحالة أو إكمالها,
Stock Balance Report,تقرير رصيد المخزون,
Stock Entry has been already created against this Pick List,تم إنشاء إدخال الأسهم بالفعل مقابل قائمة الاختيار هذه,
Stock Ledger ID,معرف دفتر الأستاذ,
Stock Value ({0}) and Account Balance ({1}) are out of sync for account {2} and it's linked warehouses.,قيمة الأسهم ({0}) ورصيد الحساب ({1}) غير متزامنين للحساب {2} والمستودعات المرتبطة به.,
Stores - {0},المتاجر - {0},
Student with email {0} does not exist,الطالب مع البريد الإلكتروني {0} غير موجود,
Submit Review,إرسال مراجعة,
Submitted,مسجلة,
Supplier Addresses And Contacts,عناوين الموردين وجهات الاتصال,
Synchronize this account,مزامنة هذا الحساب,
Tag,بطاقة شعار,
Target Location is required while receiving Asset {0} from an employee,الموقع المستهدف مطلوب أثناء استلام الأصول {0} من موظف,
Target Location is required while transferring Asset {0},الموقع المستهدف مطلوب أثناء نقل الأصول {0},
Target Location or To Employee is required while receiving Asset {0},الموقع المستهدف أو الموظف مطلوب أثناء استلام الأصول {0},
Task's {0} End Date cannot be after Project's End Date.,لا يمكن أن يكون تاريخ انتهاء المهمة {0} بعد تاريخ انتهاء المشروع.,
Task's {0} Start Date cannot be after Project's End Date.,لا يمكن أن يكون تاريخ بدء المهمة {0} بعد تاريخ انتهاء المشروع.,
Tax Account not specified for Shopify Tax {0},حساب الضريبة غير محدد لضريبة Shopify {0},
Tax Total,مجموع الضرائب,
Template,قالب,
The Campaign '{0}' already exists for the {1} '{2}',الحملة &#39;{0}&#39; موجودة بالفعل لـ {1} &#39;{2}&#39;,
The difference between from time and To Time must be a multiple of Appointment,يجب أن يكون الفرق بين الوقت والوقت مضاعفاً في المواعيد,
The field Asset Account cannot be blank,لا يمكن أن يكون حقل الأصول حساب فارغًا,
The field Equity/Liability Account cannot be blank,لا يمكن أن يكون حساب حقوق الملكية / المسؤولية فارغًا,
The following serial numbers were created: <br><br> {0},تم إنشاء الأرقام التسلسلية التالية: <br><br> {0},
The parent account {0} does not exists in the uploaded template,الحساب الأصل {0} غير موجود في القالب الذي تم تحميله,
The question cannot be duplicate,لا يمكن أن يكون السؤال مكررًا,
The selected payment entry should be linked with a creditor bank transaction,يجب ربط إدخال الدفع المحدد بمعاملة بنكية للدائنين,
The selected payment entry should be linked with a debtor bank transaction,يجب ربط إدخال الدفع المحدد بمعاملة بنكية للمدين,
The total allocated amount ({0}) is greated than the paid amount ({1}).,إجمالي المبلغ المخصص ({0}) أكبر من المبلغ المدفوع ({1}).,
The value {0} is already assigned to an exisiting Item {2}.,تم تعيين القيمة {0} بالفعل إلى صنف موجود {2}.,
There are no vacancies under staffing plan {0},لا توجد وظائف شاغرة في إطار خطة التوظيف {0},
This Service Level Agreement is specific to Customer {0},اتفاقية مستوى الخدمة هذه تخص العميل {0},
This action will unlink this account from any external service integrating ERPNext with your bank accounts. It cannot be undone. Are you certain ?,سيؤدي هذا الإجراء إلى إلغاء ربط هذا الحساب بأي خدمة خارجية تدمج ERPNext مع حساباتك البنكية. لا يمكن التراجع. هل أنت متأكد؟,
This bank account is already synchronized,هذا الحساب البنكي متزامن بالفعل,
This bank transaction is already fully reconciled,تمت تسوية هذه الصفقة البنكية بالفعل بالكامل,
This employee already has a log with the same timestamp.{0},هذا الموظف لديه بالفعل سجل بنفس الطابع الزمني. {0},
This page keeps track of items you want to buy from sellers.,تتبع هذه الصفحة العناصر التي ترغب في شرائها من البائعين.,
This page keeps track of your items in which buyers have showed some interest.,تتبع هذه الصفحة البنود الخاصة بك والتي أبدى فيها بعض المشترين اهتمامًا.,
Thursday,الخميس,
Timing,توقيت,
Title,العنوان,
"To allow over billing, update ""Over Billing Allowance"" in Accounts Settings or the Item.",للسماح بزيادة الفواتير ، حدّث &quot;Over Billing Allowance&quot; في إعدادات الحسابات أو الصنف.,
"To allow over receipt / delivery, update ""Over Receipt/Delivery Allowance"" in Stock Settings or the Item.",للسماح بوصول الاستلام / التسليم ، قم بتحديث &quot;الإفراط في الاستلام / بدل التسليم&quot; في إعدادات المخزون أو الصنف.,
To date needs to be before from date,حتى الآن يجب أن يكون قبل من تاريخ,
Total,الاجمالي غير شامل الضريبة,
Total Early Exits,إجمالي المخارج المبكرة,
Total Late Entries,مجموع الإدخالات المتأخرة,
Total Payment Request amount cannot be greater than {0} amount,لا يمكن أن يكون إجمالي مبلغ طلب الدفع أكبر من {0} المبلغ,
Total payments amount can't be greater than {},لا يمكن أن يكون إجمالي المدفوعات أكبر من {},
Totals,المجموع الكلي,
Training Event:,حدث التدريب:,
Transactions already retreived from the statement,المعاملات استرجعت بالفعل من البيان,
Transfer Material to Supplier,نقل المواد إلى المورد,
Transport Receipt No and Date are mandatory for your chosen Mode of Transport,إيصال النقل رقم وتاريخ إلزامي لطريقة النقل التي اخترتها,
Tuesday,الثلاثاء,
Type,النوع,
Unable to find Salary Component {0},يتعذر العثور على مكون الراتب {0},
Unable to find the time slot in the next {0} days for the operation {1}.,يتعذر العثور على الفاصل الزمني في الأيام {0} التالية للعملية {1}.,
Unable to update remote activity,غير قادر على تحديث النشاط عن بعد,
Unknown Caller,غير معروف المتصل,
Unlink external integrations,إلغاء ربط التكامل الخارجي,
Unmarked Attendance for days,الحضور بدون علامات لعدة أيام,
Unpublish Item,صنف غير منشور,
Unreconciled,لم تتم تسويتها,
Unsupported GST Category for E-Way Bill JSON generation,فئة GST غير مدعومة لتوليد Bill JSON الإلكتروني,
Update,تحديث,
Update Details,تحديث التفاصيل,
Update Taxes for Items,تحديث الضرائب للعناصر,
"Upload a bank statement, link or reconcile a bank account",قم بتحميل كشف حساب بنكي أو ربط أو تسوية حساب بنكي,
Upload a statement,تحميل بيان,
Use a name that is different from previous project name,استخدم اسمًا مختلفًا عن اسم المشروع السابق,
User {0} is disabled,المستخدم {0} تم تعطيل,
Users and Permissions,المستخدمين والصلاحيات,
Vacancies cannot be lower than the current openings,لا يمكن أن تكون الوظائف الشاغرة أقل من الفتحات الحالية,
Valid From Time must be lesser than Valid Upto Time.,يجب أن يكون &quot;صحيح من الوقت&quot; أقل من &quot;وقت صلاحية صحيح&quot;.,
Valuation Rate required for Item {0} at row {1},معدل التقييم مطلوب للصنف {0} في الصف {1},
"Valuation rate not found for the Item {0}, which is required to do accounting entries for {1} {2}. If the item is transacting as a zero valuation rate item in the {1}, please mention that in the {1} Item table. Otherwise, please create an incoming stock transaction for the item or mention valuation rate in the Item record, and then try submiting / cancelling this entry.",لم يتم العثور على معدل التقييم للصنف {0} ، وهو مطلوب لإجراء إدخالات محاسبية {1} {2}. إذا كان الصنف يتعامل كصنف معدل تقييم صفري في {1} ، فيرجى ذكر ذلك في جدول {1} صنف. بخلاف ذلك ، يرجى إنشاء معاملة أسهم واردة للصنف أو ذكر معدل التقييم في سجل الصنف ، ثم حاول إرسال / إلغاء هذا الإدخال.,
Values Out Of Sync,القيم خارج المزامنة,
